id,ind_text,tgt_text
indolem-train-2185,Kamar bagus dapat Snack dari hotel atau airynya semua yg ada dikamar berfungsi dengan baik WiFi kadang lambat kadang cepat tingkatkan lagi pelayanannya,Bilik baês dapêt kêkucêp(snack) kuni hotel biyoanê kutê dê ade nak bilik bepungsi baik WiFi têtiko cêndok têtiko gacang tênikêt igai ba pelayanannê
emot-train-1577,"Aku hanyalah ciptaan tuhan, bukan superhero apalagi malaikat. Aku hanya bisa melakukan apa yang aku lakukan dek. Itulah aku, anak nomor tiga yang murah hati, dan aku mohon semoga kamu cepat tau dek  #menjauhdarijanji?","Uku Cuma ciptoan Tuhan,isosi superhero ipê igai malaikat.Uku Cuma nam mênêa jano dê nam ku mênêa suak,Do o ba uku,anok nomor  têlau dê muêak  atêi,ngen uku minoi ko gacang namên suak #mêuakkunijanjai? "
emot-test-430,"[USERNAME] [USERNAME] RejimPANIK? - Ulama kami kalian kriminalisasi, saudara kami kalian bacok, rumah sahabat kami kalian lempar bom, mobil bunda kami kalian bakar...maunya apa sih? Kami tidak akan takut, apalagi mundur.. #2019GantiPresiden","[USERNAME] [USERNAME] RejimPANIK? - Ulama tê udi kriminalisasi, sêpasuak keme udi mabêak, umêak kuat keme udi mêluk bom, stom bunda keme udi mêm...klok udi jano? 
Keme coa gi sabên, ipê igai munur..#2019GantiPresiden"
indolem-train-3390,"kamar 617 panas. hari pertama minta dibenarkan. hari kedua masih panas. komplain ke resepsionis tidak direspon oleh tim maintenance. Semalaman air conditioner tidak menyala, terpaksa buka jndela","Bilik 617 panês.bilai pertamo minoi ênêa.bilai keduai gi masiak panês.komplain moi resepsionis coa ade respon kuni tim maintenance. Dêmalêm air conditioner coa idup,têpakso mukok kêmdan"
indolem-validation-264,cemilan ga da padahal nginap sampe 4 hari berturut2,Kêkucêp coa si padahal têmalêm sapêi pat bilai teret.
indolem-test-394,"kamar kecil, air sempat mati, byk semut dan di bwh bed byk kotoran/sampah.","Bilik titik, biyoa spêt matêi,dau smut ngen nak bêak pnan tidua ngêi/sampah"
emot-validation-323,"Walopun lebaran msh lama nuansa maaf memaafkan sdh menyebar kemana2 .Td ke ATM,Katanya Maaf saldo anda tdk mencukupi. Gw coba telfon tmn ,eh operator jg minta maaf. Katanya Maaf pulsa anda tdk cukup utk melakukan panggilan ini #recehkantwitter","Walaupun Rayo gi masiak an nuanso memaafkan bi bcibêa moi ipê ipê.Nano moi ATM,padêaknê maaf saldonu coa gênêp.uku cubo telfon kwat,eh operator kulo minoi maaf.padêaknê maaf pulsanu coa gênêp utuk panggilan yo #recehkantwitter "
indolem-train-1135,"Dengan harga yang murah, bisa dapat breakfast/sahur pas ramadhan. Lokasi strategis persis seberang gerbang Stasiun Cirebon. Yang perlu diperbaiki adalah jangkauan WiFi yang masih rendah, view dari kamar sangat terbatas, kasur yang mudah berubah bentuk, dan jangkauan TV yang masih terbatas.","Ngen go dê mudêak, nam dapêt mukmi pueng/nyaua pas puaso.lokasi strategis pas nak sêb ang gerbang Stasiun Cirebon.dê perlu nêa adeba jangkauan wifi gi masiak saro, pemandangan kuni bilik coa bebas, kasua dê mudêak bubêak betuk, ngen jangkauan tv gi masiak terbatas."
emot-train-743,"Sedih mereka putus, mantanan paling asoy. Mereka ngebuktiin kalo cewe & cowo baik, saling sayang, type masing2 tapi bisa aja udahan hubungannya kalo udah ga cocok, ga harus ada yg salah. [URL]","Ibo têbo o putus,gês pêdiak paling asoi.têbo o mbukti amên slawêi ngen smanêi o baik,saling sayang,type dêdewek tapi nam bae putus hubungannê amên bi cigai klop,coa perlu ade dê salêak. [URL]"
indolem-test-729,Copy of Raffi Ahmad Turut Berduka Bersama Olga Syahputra: http://youtu.be/hjkfssu2HoU?a  via @YouTube,Smalin gik Raffi Ahmad Milêm Berduko samo Olga Syahputra: http://youtu.be/hjkfssu2HoU?a via @YouTube 
indolem-train-2320,"Menurut saya tidak ada ruang resepsionis, jadi kalau mau ketemu petugasnya bingung. Terus kemarin masuk kantor ada 2 orang sepertinya pemilikinya tapi tidak ramah. Mereka berdua asik makan sedangkan yang jaga melayani saya. Seharusnya sebagai pemilik sekedar basa basi dan membuat tamu nyaman ini tidak sama sekali makan saja. Air ditoilet pas mandi eh habis air sedang sampoan lagi itu. Sama ruang penginapan dan kost sepertinya nyatu dalam 1 gedung. Seharusnya untuk kost sendiri untuk penginapan yg pakai online atau airy room dipisah, oh ya spreinya sepertinya tidak di ganti. Soalnya bikin gatal akhirnya saya tidur di atas bedcover. Saran di perbaiki lagi pelayanannya biar bagus. Sama kalau bisa ruang penginapan kasih jendela yang menghadap pemandangan. Jangan menghadap lorong kan kelihatan orang lain kalau yang suami istri atau ganti baju. Walaupun pakai korden.","Mnurutku coa si ruang resepsionis, jijai amên lok têmau petugasnê bingung. trus lêbêak ade tun duai awêinê dê temuan tapi coa ramah. si bêduai asik mukmêi ade dêmago mlayan uku.seharusnê sbagai dê temuan ade têgur sapanê kunyau tamu nyaman  dio coa nyên mukmêi bae.biyoa nak toilet pas mêndai eh biyoanê abis ipê gidong makêi smapo igai.srai ruang penginapan ngen kost awêinê jijai do lgedung.seharusnê utuk kost dewek utuk penginapan dê pakêi online atau ruang Airy cên êi,o au seprai awêinê coa gênitêi. masalahnê mênêa gatêa smudonê uku tidua nak dan slimut kêboa. Saran nêbaik igai kunyau baês.ngen amên nam rung penginapan npek kemdan dê madêp pamandangan. jibêak madêp lorong kten tun luyên amên dê duai kramin bêsiuk. walaupun makêi hordeng."
indolem-train-2616,"Sprei &  bed cover tidak bersih,  air panas tidak menyala,  wifi di kamar tidak tersedia.","Sêpray ngen bed cover coa bersih, biyoa panês coa panéu,wifi nak bilik coa si."
indolem-train-2755,WiFi nya tolong diperkuat sinyal dan ditambah bandwithnya,Wifi né tulung kénwét sinyalné ngen ténaméak bandwithné
emot-train-176,"4. Takut Takut, nanti kalo diputusin gimana? Kalo diselingkuhin gimana? Kalo diporotin gimana? Kalo malah diajak ke KUA gimana? Gimanaaa? GIMANAA??! Ya pokok nya banyak lah ketakutan ketakutan lainnya.","Sabên,be amên nutus awêi ipê? Amên mêsio luyên awêi ipê? Amên Cuma mngabis awêi ipê? Amên simajok moi KUA awê ipê> awêi ipê? Awêi ipê??! Dau ba kêsabên kêsabên luyênê."
indolem-validation-343,Pasti seru shaheer ama syahrini maju mundur cantik ~ syahrini mah gesrekk gak bakal dibawa ampe ke hatikk :p,Pasti seru Shaheer ngen Syahrini maju mundur cantik ~ Syahrini o amên coa pas coa bakêa masuk moi atêi:p
indolem-train-3223,snacknya udh g lengkap lagi,Kêkucêp(snack)nê bi cigai lêkêp igai
emot-train-3118,"Dari cerita yg aku baca itu, jujur aku sebel banget bacanya. Kenapa sih udah mau dipoligami tapi masih disiksa batinnya, kalau emang udah gabisa adil dilepasin aja. Dan buat mbak istri pertama mending pisah aja mbak, hidup free as a bird. Kadang gengsi mengalahkan hati.","Kuni crito dê uku mbaco, jujur uku jêngik nyên mbaconê. Gêntai seh bi lok nêpoligami tapi gi masiak sênikso batinnê, amên bi cigai nam adea nêpas bae. De utuk prêpuan pertamo padek sa ok bae yuk. idup bebas awêi burung. Tetiko gengsi dê malêak atêi."
indolem-train-559,"hebatlah Sahrini mah,, RW @VIVA_log Tas Hermes Rp1,5 Miliar Dpakai Belanja Sayur oleh Syahrini http://dlvr.it/8fs9jm","Hebatnê syahrini o,, RW @VIVA_log Tas Hermes Rp1,5 Miliar nakêi blanjo sayur ngen Syahrini http://dlvr.it/8fs9jm "
emot-train-2963,"Prof [USERNAME] mohon kiranya di-share cerita lengkap soal foto ibu yg saya jepret saat salat maghrib di gereja ayam pniel kmrn, biar gak ada informasi yg sepotong-sepotong. Trims Prof","Prof [USERNAME] minoi kironê nê-share crito lêkêpnê masalah foto mbêi dê uku moto pas sêmyang magrib nak gereja ayam pniel lêbêak, kunyau coa ade informasi dê notong. Mokasiak Prof"
indolem-train-2247,"18 persen mobil merah banyak yang menjadi korban kotoran burung, karena warna merah adalah warna favorit burung untuk membuang hajat.","Dêlapên blas persen stom dau dê jijai korban têi burung,kerno warno milêak adeba warno faporit burung lok mising."
indolem-test-478,"Kamar mandi pengap karena blower tidak nyala, handuk kotor, AC tidak dingin paling rendah suhu 25degC","Kamar mêndai sep kerno kipas coa idup, anduk ngên, AC coa sêngok paling bêak suhu 25degC"
indolem-validation-358,"Kecewa sama pelayanannya, di aplikasi jam chek in jam 2 tpi pas sampe sana jam 2 blm bisa chek in dengan alasan tertentu Masih ada lagi kamarnya yg kotor sprei yg sperti blm dicuci, lantai kamar yg ada ceceran air pas pertama kali masuk trs yg parahnya sama sekali gak ada peralatan mandi sama sekali seperti handuk pasta gigi sabun dll  Harga murah tp mengecewakan","Kêciwo ngen pelayanannê,nak aplikasi masuk jam duai tapi pas sapêi ati nam masuk ade bae alasan Gi ade bilik dê ngêi sepai ati tênpap,kêa bilik ade gês biyoa pas pertamo kilai masuk dê lêbiak niênnê kracok mêndai samo skilai coa awêi anduk odol sabun mêmêcêm igai go mudêak tapi kêciwo"
indolem-train-2944,"Dapat kamar yg jarang d huni, kotor dan ga ada fasilitas lift ......huufffttttt","Dapêt bilik dê ja ang tênungau,ngêi ngen coa ade fsilitas lift.......huuffftttt"
indolem-train-3427,"Niat mau tidur tapi ngga jadi tidur, penyebabnya : 1. Main HP 2. Online 3. Dengerin Musik.","Niat lok tidua tapi coa jijai tidua, penyebabnê : Do. Main HP duai. Online têlau. Tmi uk musik."
emot-train-2391,Hiburan di hape klo ga lihat #recehkantwitter ya minta google assistant buat ngirimin joke macem ini. Hidupku memang kek uang kembalian. [URL],Hiburan nak hape amên coa kemliak#recehkantwitter minoi google assistant mbo joke awêi yo. Idupku awêi caci pelek. [URL]
indolem-train-3458,"Pasti Ada Deal, Buktinya PDIP Santai Saja Jokowi Tunjuk Badrodin: Politikus Partai Golkar Bambang Soesatyo men... http://bit.ly/18b9YaF","Pasti Ade spakat, Buktinê PDIP Santai Bae Jokowi Tmunjuk Badrodin: Politikus Partai Golkar Bambang Soesatyo men... http://bit.ly/18b9YaF"
indolem-train-3164,tdk standart lemari rusak aroma kamar tdk fres pegap lakpu ada yg mati diminta sama cs nya tdk diganti,Coa standart lemari usak bilik coa segar sep lapu ade dê matêi bi ninoi samo csnê coa gnitêi
indolem-train-2636,"kamar panas di room 353, AC di janji kan di perbaiki hanya dalam 15 menit dari jam 2 siang slsai stgah 4 baru di bolehkan minta hidup. lalu baru setengah jam sudah minta matiin lagi buat perbaiki AC sampai saya kesal jam 6 akhir nya saya keluar. padahal bisa minta pindah room tapi alasan room nya tidak ada.",Bilik panês nak bilik 353.AC bi jnanjai lok nêa Cuma lêmo blas menit kuni jam duai kêbilai sudo stêngêak pat pêi buliak midup.sudo o pêi têngêak jam minoi nunuak lok nêai igai sapêi uku ksal jam num akhirnê uku kêluwêa. padahal nam minoi baliak bilik tapi alasannê biliknê coa.
emot-validation-143,"dan bilang kamis itu dihadapan teman2 kerja tadi pagi pas lagi apel, ketegangan jadi ngakak gara2 ngengeblengan seorang pegawai yg mau mimpin yelyel.. diajak intermezo dulu.. padahal malunya itu lho","Trus madêak Kemis o nak dênam kuwat2 kêrjo puêng nano pas gidong apel,rim jijai tawai gêgara ade pegawai coa tingêt pas lok mipin yelyel.. najok selingan kilêak..dê niên nê seleknê o ba"
indolem-train-2075,"Pelayanan ramah customer service ramah. Cuma bantal kecil agak bau dan selimutnya juga, pintu kamar","Playanan ramah playanan planggan ramah,Cuma batêa titik agok kêmon ngen slimut nê kulo,bang bilik"
indolem-test-360,"kemarin pas keluar gate bandara, tiba2 'ceklek'..... blitz DSLR kearah gue kirain dicetak trs dijual macem wisuda ? ternyata orangnya pergi.","Lêbêak pas kêluêa gate bandara,têtibo ‘ceklek’.....blitz DSLR moi arahku sakoku cênitak trus jenuoa awêi wisuda?ruponê tun nê lalau."
indolem-train-134,"cukup baik. kekurangan tamu tidak di antar ke kamar. satpam sangat ramah, saluran tv jernih, sarapan pagi enak, selimut tebel. pokoknya rekomen bgt lah","Bi cukup baik.ku angnê tamu coa nêmbês moi bilik.satpam ramah nyên.saluran tv jêniak,mukmêi pueng padek.slimut kêboa.pokoknê jijai pertimbangan nyên ba"
indolem-test-380,"Kamarnya pengap, kamar mandi agak kotor di bagian pojokan wastafel dan ubin dibawah pintu kamar mandi. Kondisi macab kamar dekat pintu tidak safety. Tidak mendapatkan air hangat pas check-in kondisi hujan/welcome drink. Makanan breakfast tahu isi agak bau","Biliknê sep, kamar mendai ago ngêi nak bagian sudut wastafel ngen kêa bêak bang kamar mêndai. Kondisi bilik pa ok bang coa aman. Coa dapêt biyoa panês pas masuk kondisi ujên/ welcome drink. Kmuk pueng tahu isai agok kêmon."
emot-train-3149,"Bertahun binatang ini menjadi hitungan bagi para peminat pembenih ikan....Alhamdulillah sekarang lewat,ternyata ketekunan,keuletan mengalahkan segalanya #pakan alami hebat!!! #budidaya cacing sutra [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL]","Bêtaun bnatang yo jijai itungan utuk dau peminat manok kan....Alhamdulillah uyo bi tlitas.ternyato ketekunan,klêa malêak kutênê  #upan alami hebat!!! #budidaya glong sutra [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL] "
indolem-train-2941,"Lampu remang-remang, kamar mandi kotor, menginap 10 hari tapi hanya diberikan peralatan mandi sekali saja saat pertama masuk.","Lapu coa têang, kamar mêndai ngêin, têmalêm dêpuluak bilai tapi Cuma nêlêi kracok mêndai debat bae waktau masuk."
emot-train-2440,"blio juga yg kasih pernyataan ofensif ke Menag pas lagi Rapat dg DPR ttg travel agent umroh-haji. Well, ketauan lah ya seperti apa kapasitasnya",Si kulo dê mêlêi pernyataan têbukok moi Menag gidog rapat ngen DPR masalah agen travel umroh-ajai.baik.namên ba awêi ipê kapasitasnê
emot-train-2542,Dear abang sayang [USERNAME] semoga betah dengan agensi barunya. kami tetap mendukung apapun keputusanmu. kami percaya pada apa yang kamu pilih. Love you Ok Taecyeon #2PM #Hottest #indonesia,"Utuk abang sayang  [USERNAME] smugo nyap ngen agensi bêlaunê.keme têp dmukung jano bae keputusannu,keme pcayo ngen jano dê niliaknu.cito ko Ok Taecyeon #2PM #Hottest #indonesia "
emot-train-3502,Begitu pasang yg paling tinggi. Masih mak cret. Kayak gitu kok mikir jihad. Melayani dgn baik aja dulu. Kalo ngga seneng dgn pekerjaannya keluar. Kejar passion mu. Jadi sepanjang hari ngga nyinyiri org lain mulu..,Pas masang dê paling lêkat.  Gi masiak mak cret. Awêi o gi meker jihad. Nêlayan ba ngen baik kilêak. Amên coa snang ngen kerjo o kêluwêa. Jalang smangat nu. Ijai spanjang bilai coa mgungut madêak tun bae..
indolem-train-755,"Biar gimanapun juga, sekolah itu penting. Pendidikan tetep nomer 1. #Ganaskustik - @CJRisCJR","Awêi ipê pun kulo,skulah o peting.Pendidikan têp nomor 1 . #Ganaskustik - @CJRisCJR "
emot-train-2065,"#SalamSaum Kita harus bangga [USERNAME] kembali meraih opini Wajar Tanpa Pengecualian (WTP) dr BPK thn 2017. Keberhasilan ini merupakan kerja keras kita smua utk mewujudkan Kementan yg bersih, berintegritas serta berpihak kpd petani &amp","# SalamPuaso itê harus bangga [USERNAME] belek dapêt opini wajar coa ade pengecualian (WTP) Kuni BPK taun 2017.Asea yo dioba kerjo keras tê kutê utuk mênêa Kementan bersih,berintegritas ngen bêpihak moi petani &amp"
emot-validation-393,ngerasa gagal jadi seorang kakak ga ngerti gimana rasanya jadi orangtua masih bisa senyum masih bisa bercanda dan ketawa padahal hati nya perih,Kmasai gagal ijai kakok coa ngêrtai awêi ipê ijai tun tuai gi masiak nam senyum gi nam bragam ngen tawai padahal atêinê pêlgiak
emot-train-3235,"namanya orangtua ya emang wajib kan bayarin anaknya sekolah ? jadi gada tu yang namanya buang2 duit !! semua yang udah dilakuin sama kita baik bener apa gak itu gabakal sia sia ! gausah takut gagal, gausah mikir buruk. justru yg sia sia tu dg kalian ngejudge orglain kyk gini","Gen nê kulo tun tuai memang kwajibannê masên anok skulah ? ijai coa si critonê muang caci!! Kutê dê sudo nanêunê ngen itê baik kidek nê coa bakêa sêsio ! mêak sabên gagal, mêak meker kidêk. Justru de sesio o udi pekeran kidek ngen tun luyên awêi yo"
indolem-test-777,Bambang Soesatyo Sebut Surat Pencalonan Kapolri Asal-asalan - CNN Indonesia http://bit.ly/1vR2NJB  #Golkar,Bambang Soesatyo Madêak  Su êt Pencalonan Kapolri Asal-jijai - CNN Indonesia http://bit.ly/1vR2NJB #Golkar 
indolem-train-1526,"baik dan memuaskan,msh krg 2jam waktu check in kami sdh boleh masuk kamar,namun pas kami br masuk kmr toiletnya (closed)msh Kotor. Dan keset dpn toilet jg kotor","Padek ngen puês,masiak uyo duai jam waktau check in keme bi buliak masuk bilik,tapi pas keme pêi masuk bilik toiletnê (wc) masik ngéi.Ngen keset muko toilet kulo ngéi"
indolem-train-179,"HWD handimomo&deary ?? !!!? (w/ Hendra, habibullah, & 5 others at Gedung DPD Golkar Jawa Barat) [pic] ? https://path.com/p/2VCeI1","HWD handimomo&deary ?? !!!? (w/ Hendra, habibullah, ngen lêmo luyênnê nak  Gedung DPD Golkar Jawa Barat) [pic] ? https://path.com/p/2VCeI1"
indolem-train-1383,Hotel paling parah!! tidak lagi dah menginap disini...kamar bau apek...handuk tambahan bau badan orang...sprei bau badan...ac panas...parahhhhh......!!! Komplain ke Airy Room tidak ada dispensasi apapun!!! Itu komen bagus2 mungkin orang sendiri yang isi...,Hotel paling parah!! Cigai gi bakêa têmalêm pyo...bilik mon usuk..anduk tambahan kêmon gês tun..sprai kêmon...ac panês...parahhhh......!!!komplen moi Airy room coa ade tindakan jêjano!!! Komen o bê baês mungkin tunnê dê misai...
emot-validation-155,romantis menurutku dan selalu dilakuin setiap jalan....kalau lagi jalan kaki dia gak ngebiarin aku di sisi luar(supaya menghindari keserempet)selalu dijagain gitu,Romantis mnurutku ngen dê nêa tip panêu....amên gidong panêu kekea si coa mlêi kabar ngen uku nak sisi luwêa ( supayo milok srepet) têp jnago i o
emot-train-1464," lo belum lahir atau belom sekolah bong saya rasa.... Atau bapak lo pki bong Bandit , rampok atau sejenis yg menganggu orang banyak? Pak Soeharto dibilang kejam hanya oleh orang2 Pki Bandit Rampok Bong bong bongakkk [URL]","Ko ati laher atau ati skulah kuwat asaiku....atau tiak no bandit kuwat, rampok atau sbangsoné dé gémanggau tun dau? Pak Soeharto madéak kejam Cuma ngen tun2 Pki bandit rampok kuwat bodong [URL]"
emot-train-2835,"Padahal tiap mau tidur dah cuci muka Sudah skincare routine Tapi tiap haid mesti muncul 1 2 jerawat Ya bedanya setelah rajin skincarean jerawat jadi mudah diatasi Dulu long long time agooo jerawat membandel, besar kali. Bisa muncul sampe 5 semuka [URL]","Padahal tip lok tidua bi busêp bi bogoa makêi skincare.Tapi tip haid timboa do duai jabêt bedanê sudo rajin makêi skincare jabêt mudêak nêpas Bêl o bi an nyen jabêt dau timoa,lai nyêi nam timoa sapêi lêmo nak papêa [URL] "
