id,text,label
indolem-train-2141,"pintu biluk paridian sega, pambalongkonan toilet bossor, tv receiver ndang boi di pahe remotena holan tu chanel lokal jala gombar tv ndang ias ... na asing ni OK",negative
indolem-train-878,Etaeta pagipagi ! Na i sikkola do hamu yow ! Adong na karejo  kan XD,positive
indolem-test-36,Nampunasa Wendy's mulak muse pasidung hon  SMA-na di umur 61 tahon alani dang olo dakdanak naposo tu joloan ni ari on gotap singkola.,positive
indolem-train-1080,"Fasilitas na dijamin  dijamin Airy vs aslina: 1. TV:  bahat chanel na, alai dang adong remote na 2. Free Wi-Fi:  jala tu aplikasi laho mangirim sms pe dang boi di pangke 3. AC: tung puas 4. Comfy dohot clean bed: holan 'clean' 5. aek  las na dohot aek nagali ni shower na: holan na ngali 6.Amenity kit: tung puas 7. pere aek minum: tung puas",negative
indolem-train-1892,"mohon kaiasan ditingkatkon,masa ma wc na adong kecoa....!!!!",negative
indolem-train-199,"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq Miss Universe Paulina Vega marsiajar mambatik http://bit.ly/18ceVjn",positive
indolem-validation-110,Janji Suci Raffi Dan Gigi 20 Februari 2015 Part 4 End - Raffi ahmad sonang rap Terharu sun Dapot: http://youtu.be/T_WwBC63-j8?a via,positive
indolem-train-172,"Update #fiestapoinapps di HP-mu, nikmati marmaccam info dohot promo seru i tiap ari dohot minggu :D ",positive
indolem-train-2676,Hurang mamuashon. Wc na nungga roa. Ac na guntur... Jala inganan na dang mambahen menak...,negative
indolem-train-417,PDI-P Dang Mangandalhon Popularitas Jokowi tingki Pilkada Sarampak http://baranews.co/web/read/33671/pdip.tak.akan.andalkan.popularitas.jokowi.saat.pilkada.serentak ?,positive
indolem-test-746,"kamar on songon na lembab, dang adong hot water, aduk holan sada, hurang nyaman kasurna",negative
indolem-validation-293,Aek mohopna dang adong,negative
indolem-validation-144,"(+) kamar na lumayan bidang, podoman na menak, sipprei na ias, simpan jala aminities lengkap. adong welcome snack, jala kamar na dipaias ganup ari. (-) bangunan dohot hotel na model na naleleng, colokan na holan adong 1, siaran tv bahat naso adongsinyal na, pass wifi dang di paboa, fo dang ramah, sarapan dang adong, ac hurang ngali jala guntur",negative
indolem-test-522,"kolam nai rotap, free meal naso sarupa tu daftarna ",negative
indolem-test-723,"Ac na hurang ngali, salimut na pe nipis.",negative
indolem-train-2353,sip2 imana lomo rohana tu ho... Dang hurasuni i bahh wkwkw.Beta ma manonton youth  rappak!  *angan2 parsendur,negative
indolem-train-1238,"Tikki i au adong acara i hotel jonok bandara jadi au mamillit airy kubu anyar lao inganan stay saborngin ala strategis tempatna. Tikki i au dang dapot kamar deluxe ala full. Gabe dapot na standard room au i lante 2. Molo deluxe room adong i lante 1. sarung bantalna hera i tuhor muse na baru alana heranga leleng hian tarida adong bintik-bintik birong geleng nang pe nga i cuci marbokkas dope, jala sikat gigi na adong nangpe tarbukkus plastik alai sikatna nga hera sikat bokkas pakke tarida adong obuk gelleng lokkot i sikat jala sikatna beruntusan. Gabe au merasa dang nyaman tu sude i. Staf recepcionist na lambok jala hatop mangurupi.",negative
indolem-train-454,"Piga-pigaa korporat pe dohot mangolopi kampanye #SehatMilikSemua marhite kerjasama di bidang kesehatan, Salah sadana Mobil Klinik @indosat",positive
indolem-train-1363,"inganan na oke jala menak . alai, kamar na agak dorun .sebelum tamu masuk kamar, molo boi nian dicek jo parjolo",negative
indolem-validation-301,"Pangidoan SBY dang  mamillit jokowi,dang terima Demokrat http://bi.ly/1AKScaq",negative
indolem-train-176,sikola i bisa jadi panyemangat anggo disikola adong halak na hita suka/sayang <3 <3 ?,positive
indolem-train-31,Dua Kader Golkar Dinilai Layak Gubernur Kalsel http://goo.gl/fb/TpCLj8,positive
indolem-train-1207,mangaligin hp sajo mamette sms ngen ho :3,negative
indolem-train-3573,"lumayan mamuaskon,adong saotik bagian kamar na sego rap kotor.mungkin napedo sompat dipature",negative
indolem-train-2701,saluran AC na i kamar mandi i tolong jolo i pature masalana inda na sattak tabo disi buang aek hona tetesan ni aek i ngen selang pambuangan ac.,negative
indolem-train-1519,haiason ni kamar (lante) porlu ditingkatton,negative
indolem-validation-387,"Skandal Foto Samad-Feriyani Lim, Syahrini Dijou tu Mabes Polri http://www.suara.com/entertainment/2015/02/16/142156/skandal-foto-samad-feriyani-lim-syahrini-dipanggil-mabes-polri ? #suaradotcom lewat @suaradotcom",negative
indolem-train-1730,"saotik otik na ho mangamuk,au mur jeges ho mangamuk.giot mu au sip kan? songon i? ngen syahrini ? http://path.com/p/3hTOsi",negative
indolem-validation-322,"di montana,adaboru na madung marbagas natola kehe mamancing seorang diri pada ari minggu.",negative
indolem-test-74,Demikrat punten haputusan presiden lehon hapastian: Sekretaris Fraksi Partai Demokrat di DPR RI Didik... http://bit.ly/1AKAT9G #Antaranews,positive
indolem-validation-384,"oppot2 kamar mate lampu,adong porkisna,inda adong panganon gratis,inda sasuai rap gambarna,inda adong pouch na juo...",negative
indolem-train-2540,"inda bermaksud mandao,tai au sodar,au on inda sanga ise mu.jadi,olo mending au kehe sekalian :')",negative
indolem-train-2207,"all perfect, holan hurang informatif molo wifi dohot nomor operator na boi di hubungi",negative
indolem-train-1574,"inda untuk ditiru, tai on cara ngeles petugas tata usaha sikola http://mlsbgt.de/1vqFdZm ",negative
indolem-train-856,"bilut oke, alai tu ac na hurang ngali sarapanna sederhana alai tabo blower bilut paridian ndang denggan..saluhutna sude okeyy ma",positive
indolem-test-61,"Songon dia do oppung boru marsitandaan dohot oppung doli? """"Kat Twitter."""" """"Oppung dolimu mambaen pargaiton lao tu onan naeng mangaluli apam, mulak apam."""" """"Tikki i oppung boru mamboto she's the one.",positive
indolem-train-2247,"18 persen motor na rara bahat na gabe korban kotoran ni pidong, alani warna na rara ima warna nadi halomohon ni pidong laho mambolonghon kotoran ",negative
indolem-train-296,"sonang dibagasan kamar hapengan adong panganon,kamar nyaman,hanya gambar di tv maido inda adong na deges,pancokan usb inda marfungsi.mangannai tabo",positive
indolem-validation-185,para panumpang na tarlantar akibat delay parah dibandara soekarno Hatta leng marroan tu kantor lion Ai....http://bit.ly/1vRUg9f,negative
indolem-train-2144,solop na dang adong... gratis WiFi ninna hape dang dilean  kata sandina asing,negative
indolem-test-913,"sarapana lumayan, AC jadul na di kamar gijjang, parkarejo burju, sprei agak dorun, shower agak maccat dung sae dipaias lancar, aek na dang mohop",negative
indolem-train-2309,"wifi na hurang, bahat rongit ",negative
indolem-train-3230,Sinyal wifi dang masuk tu kamar. Aek na hurang balga,negative
indolem-test-306,Sai anggiat ma di balos Debata sudek na diulahon. Huakakakakak. ? Songe hian ma by Afgan ?,negative
indolem-validation-34,#FunFact Moment paling mengharukan pas sada per sada halak na paling donok afgan manyorahkon bouquet flowers di #KonserngenHatiAfgan minggu lalu ?,positive
indolem-test-22,Syahrini kagum tu Huta Singaraja  - http://Tempo.co  http://goo.gl/fb/N6oA9C  #singaraja #bali,positive
indolem-train-3628,"Dang las be aek paridian i, dang boi muse wc na tanda Airy :( dang adong siallangon, battal na, dijolo ni Airy :(",negative
indolem-train-1216,"ikkon Golkar do mambela RT ? @tribuntimu:na angka pargeng kareta , di bela Golkar Wali Kota Makassar http://bit.ly/1LIV0KR ?",negative
indolem-train-2226,"lumayan, alai kamar mandina hurang ias jala bau.",negative
indolem-train-1906,"wifi top kancang, jonok alun-alun merdeka malang jala jonok inganan paribadatan.. snack bites dang i bagi mambaen AU KECEWA HIAN, kamar hera dang i paias, sprei dorun",negative
indolem-train-502,"dalani  ma raphon  dongan na di haholongi ho,  alana ho dang dibotoho andigan imana lao.",positive
indolem-train-3616,"bangunanna ma matua, pangaladen na hurang burju, mangecewahon",negative
indolem-train-2267,adong kecelakaan tunggal motor ertia tarbalik di jalur paling siamun tol jagorawi KM 35.200 (via rheea),negative
indolem-train-2078,"Songon na bagakdo, akna alai ndang adong snackna",negative
indolem-train-294,Dua Panangko Ditangkup ala Selfie dibagas Mobil Tangkoan http://dlvr.it/8k6xRX,positive
indolem-train-1733,ac ndang ngali ,negative
indolem-train-1357,di ingot ho dope  taringot ni na naung he masa tung mansai hatop dungi ujung na ho? ? Sadis ende sian Afgan ? https://path.com/p/1ALsjd,negative
indolem-train-2066,agak dorun i kamar na di lante 2,negative
indolem-train-1052,"Holan mamereng konser afgan ma di motor, au nungga sonang. Alhamdulliah  ????]pic] https://path.com/path.com/p/2auhUj",positive
indolem-train-3017,pelayananna hurang ramah baru inda marsahabat....,negative
indolem-train-1406,"sangat nyaman,aek minum maido na hurang milas m.mohon madung disediahon ulos bagi na manginap,inda akkon dipangido jolo tu resepsionis baru disediahon.",negative
indolem-train-999,"Holong ima, nang pe sipata marbadai manang dang mangattusi, alai dua-duana dang saling mamutushon lao.",positive
indolem-train-1059,"pelayanan sep,hita sampe dihotel jam 12 tonga borngin leng mamette.cuma depit aek shower na hurang rap kamar maridi porlu dipature saotik.",positive
indolem-train-40,Porsea hian do ahu pamillitan stasiun radio i personal. Molo naek mobil ni jolma tangkas ndang mangido ganti stasiun,positive
indolem-train-2957,TV na dang mangolu,negative
indolem-train-1182,Inganan na tabo ale bilut paridian songon na bau.,negative
indolem-train-1272,Padengganhon roa hian Aek toppu mate.. kamar na dang dipaias saraanna nunga dnggan alai pelayananna dang denggan,negative
indolem-train-369,salamat kotu...ulang lupa mangan kotu da anso kuat manjalani akhir bulan.,positive
indolem-train-347,Salamat pagi hasian hu #rans aa @raffiahmadlagi mba @lady6igi holong roha hu,positive
indolem-test-771,"aut sugari mura laho mangalupahon, pasti nungga hu ulahon. Ho dang porlu manuru ahu lao, alana langka ku hira naung mate.",negative
indolem-test-472,"Molo ndang adong JKW ise na manodo PDIP? """"@kompascom: PDI-P Ndada Mangasanghon Popularitas Jokowi tikki Pilkada Serentak http://kom.ps/AFqOU1",negative
indolem-train-1954,"pelayanan hurang ramah,kamar maridi pengap/bau,tembok lembap,gorden masubak,tempa modom marsuara,chanel saluran tv gambar inda jelas.",negative
indolem-train-2163,"sattak deges,tai aekna bau",negative
indolem-train-1480,"Bilut pas, alai menak. TV ndang boi. holan panghobasion na hurang lambok.",negative
indolem-test-581,"kamarna nyaman,tai sayang aek hangat na inda kaluar totop aek ngali.wifi juo inda sampe kamar.di loby maido na bisa",negative
indolem-train-1528,"Gotti pake Mega efek """"@tribunnews: Hadopi Pilkada Serentak, PDIP inda be Manfaatkon Jokowi Effect http://www.tribunnews.com/nasional/2015/02/21/hadapi-pilkada-serentak-pdip-tidak-lagi-manfaatkan-jokowi-effect/ ? via @tribunnews",negative
indolem-train-7,"Nungga hera kondangan raffi ahmad nagita slavina ,, dilehon do hita seragam ?? Mauliate? (w/ Sri, Wida, & 7 na asing) [pic] ?https://path.com/p/41636L",positive
indolem-test-565,"Godang somut di podoman na, wifindang boi ala ndang di galar, jala token listrik mangkuling ala token suda",negative
indolem-train-193,"dohot arga 122.400 dapot biluk lumayan bagak. Podoman OK, AC ngali. Tingkathon haiason biluk paridian, Entertaiment pe porlu dipature, lak Tr**s TV sajo ma na tio siaranna.. Mangido Plang Hotelna dibahen balga asa mura ditandai.. salobina partahanhon",positive
indolem-train-2224,au kecewa harana inda bisa cek in na borngin i dengan alasam boking lewart jom 12 .padahal dimenu pilihan di awal tartulis manginap malam on.,negative
indolem-test-97,Otpan dohot si fikri lagi mambege ? lambok hian fik? ? Ho do  rokkaphu by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1zuwux,positive
indolem-train-1270,resepsionis inda ramah sama sekali ....bakut2 rap inda mantap dah pokotna...,negative
indolem-train-2440,"bilukna pongap, siperei ndang hea di gatti, bokas sigaret, janjela ndang boi di hunsi, godang rongit",negative
indolem-validation-161,"Holong sipata asing, Saonari malungun hian au tu ho na nungga lao maninggalhon au songoni ma :)'",negative
indolem-train-921,Holan siaran ni tipi do dang adong gabe dang boi manonton di kamar sasudek na  podoman ias jala mambahen sonang,positive
indolem-validation-120,"#Taurus akan torus mampertahankon ho sampe halai merasa botul-botul loja, baru  kehe rap inda akan mungkin ro be:')",negative
indolem-train-2732,tai panganon inda disiapkon di bilik rap inda adong tanda-tanda bilik airy pada umumna,negative
indolem-test-779,ndang adong cemilan saleleng 4 ari marborngin,negative
indolem-train-659,Late Night Show 16 Februari 2015 Full - Kejutan Nagita Selavina Tu Raffi Ahmad [FULL] http://www.youtube.com/watch?v=q3_h9Uw8xdE&feature=youtube_gdata_player ?,positive
indolem-test-881,uarna ni seprei dang ias.. dohot lingkunganna kotor.. anduk ingkon dipangido parjolo..ipe dilean sada.. hape adong 2 halak. dohot pelayanan na hurang tama,negative
indolem-validation-85,"U/pelayanan airy mantap,adong gratis panganon box dikamar.U/hotel menek,pengap.butuh pengharum ruangan anso saotik segar.lainna deges",positive
indolem-validation-139,soara ni musik cafe tarbege sahat tu kamar air hangat sipata mardalan sipata daong,negative
indolem-train-3134,"#Full Molo si Hatta na manguluhon, anggo PAN ikkon tong ditoru ni halilu ni Partai Demokrat [?] By @SangPemburu99 http://dlvr.it/8dYF1w",negative
indolem-train-3215,"Kamarna denggan alai free snack, meal dohot water na dang adong...",negative
indolem-train-1874,Sittong na PDIP Muruk Situtu tikki si Jokowi  Mamilih BH http://dlvr.it/8gC9jl,negative
indolem-validation-8,"Raffi Ahmad i Unlimited,Istimewa,Ganteng,Ringgas Manabung,Sholeh,inda sombong yeaaaah tepat doma?? #TheBlusukan",positive
indolem-train-794,"au inda unjung mangido lobi,cuma sada;ulang kehe tanpa alasan disaat au lagi botul botul sayang tuho.",positive
indolem-train-444,Amen ??? ? Kamulah Takdirku sian Raffi Ahmad & Nagita Slavina (dohot @darma_atz i jabu) ? https://path.com/p/2T4sRx,positive
indolem-train-2472,"Siap molo uluan na lahi-lahi!:)""""@TubasMediaCom: PDIP Belum Siap Berkuasa? - http://tubas.in/1AttvMr",negative
indolem-test-218,"kamar na bagak, parjolo hian mamangke airy  hape tong mandapot toolkit dohot snack, holan wifi ni hotel na dang boi tarsambung... na asing nai denggan. apalagi diskon 80%",positive
indolem-validation-40,DASYAT RCTI LIVE with papsee @RaffiAhmad muse na ganteng  mirip tu PitBull haha?,positive
indolem-train-2593,"mantap,namun Ac hurang ngali",negative
indolem-train-1881,"Jokowi Pasohon Pangiriman PRT, 2 Ribu Karyawan Saudi Tarancam Manganggur http://www.pdiperjuangan-sa.org/2015/02/jokowi-hentikan-pengiriman-prt-2-ribu-karyawan-saudi-terancam-nganggur/ ?",negative
indolem-train-690,Annon sutera dang holan di pakke lao baju  ale tong do teknologi lho~ on ma alasan http://nbcnews.to/1CUKplJ,positive
indolem-train-2382,"bagak alaman na,bagunan na pe bagak, paiashon sprei & bantal  i pe di parrohaon.mauliate",negative
indolem-train-3219,Dang ngali AC nai ditambah muse dang adong ventilasi ni alogi i na mambaen sosak dohot mohop dang holan i rongit pe godang gabe mambaen dang menak,negative
indolem-train-186,Daripada inghon mangida panatapan Afgan BCBan songon nasomal na (na hu rimpu ritual i nungga suda?  https://instagram.com/p/zqdRGlGj5N/,positive
indolem-test-15,Austrian Internatioanl School of S3x (AISOS) ima sikkola na mangajarhon boha sarana gabe sasahalak parholong na denggan jala tikkos.,positive
indolem-validation-360,"kamar pengap,kamar maridi dursun!!!",negative
indolem-test-632,"dicuekin, dang i lean kabar, hp ni si baoa sibuk/mate, leleng i balos/jeppek-jeppek. I ma na mambaen si boru badmood.",negative
indolem-train-95,"allang ikan i denggan do i omega 3 asa annong malo ho"""" omaigat babeh muli pe dang dope nga i lean wejangan songoni asa dakdanank malo",positive
indolem-test-833,"molo sasahalak naeng lao sian ho, paloasma ibana laho. unang paksa ibana lao mian, molo rohana ndang be raphon ho.",negative
indolem-validation-395,Politikus PDIP didok Megawati nungga disegai http://batamtvnews.com/berita/52996/politikus-pdip-megawati-nungga-disegai.html ?sian @batamtvnews,negative
indolem-train-1442,5.DAGANAK PALESTINA NATOLA MASUK SIKOLA 6.KEGIATAN REMAJA MASOJID MANCEGAH EFEK BURUK DUNIA MAYA,negative
indolem-train-2594,"Paraturanna kan diorai mamboan hp, alai tongtong ajo di dilanggar :D",negative
indolem-train-333,@info: Fraksi Demokrat: Putusan Presiden malehen Kepastian KPK-Polri -,positive
indolem-train-2729,nyaman cuman kamar maridi nai bauu,negative
indolem-train-901,Hai.. Naeng marguru on! Girgir sude dah :3 selamat hari hatutubu tu na ultah! Hatop hipas tu na marsahit dah! Na ujian marsiajar unang mar HP torus :3,positive
